"Genus"	"Species"	"Author"	"Total"	"TrapID"	"EventID"	"Order"	"AnalysisTaxon"	"SciName"
"12201"	"Soronia"	"grisea"	"(Linnaeus, 1758)"	1	22	775	"Coleoptera"	"Coleoptera"	"Soronia grisea"
"12211"	"Sospita"	"vigintiguttata"	"(Linnaeus, 1758)"	1	1	314	"Coleoptera"	"Coleoptera"	"Sospita vigintiguttata"
"12221"	"Stenichnus"	"collaris"	"(Müller & Kunze, 1822)"	2	1	316	"Coleoptera"	"Coleoptera"	"Stenichnus collaris"
"12231"	"Stenichnus"	"collaris"	"(Müller & Kunze, 1822)"	3	2	785	"Coleoptera"	"Coleoptera"	"Stenichnus collaris"
"12241"	"Stenichnus"	"collaris"	"(Müller & Kunze, 1822)"	1	3	799	"Coleoptera"	"Coleoptera"	"Stenichnus collaris"
"12251"	"Stenotrachelus"	"aeneus"	"(Paykull, 1799)"	1	54	194	"Coleoptera"	"Coleoptera"	"Stenotrachelus aeneus"
"12261"	"Stenurella"	"melanura"	"(Linnaeus, 1758)"	1	2	788	"Coleoptera"	"Coleoptera"	"Stenurella melanura"
"12271"	"Stenurella"	"melanura"	"(Linnaeus, 1758)"	1	3	798	"Coleoptera"	"Coleoptera"	"Stenurella melanura"
"1228"	"Stenurella"	"melanura"	"(Linnaeus, 1758)"	4	3	799	"Coleoptera"	"Coleoptera"	"Stenurella melanura"
"1229"	"Stenus"	"similis"	"(Herbst, 1784)"	1	54	740	"Coleoptera"	"Coleoptera"	"Stenus similis"
"1230"	"Stephostethus"	"rugicollis"	"(Olivier, 1790)"	1	1	79	"Coleoptera"	"Coleoptera"	"Stephostethus rugicollis"
"12311"	"Stephostethus"	"angusticollis"	"(Gyllenhal, 1827)"	1	1	80	"Coleoptera"	"Coleoptera"	"Stephostethus angusticollis"
"12321"	"Stephostethus"	"angusticollis"	"(Gyllenhal, 1827)"	1	1	308	"Coleoptera"	"Coleoptera"	"Stephostethus angusticollis"
"12331"	"Stephostethus"	"rugicollis"	"(Olivier, 1790)"	1	2	787	"Coleoptera"	"Coleoptera"	"Stephostethus rugicollis"
"1234"	"Stephostethus"	"rugicollis"	"(Olivier, 1790)"	1	52	184	"Coleoptera"	"Coleoptera"	"Stephostethus rugicollis"
"1235"	"Stephostethus"	"rugicollis"	"(Olivier, 1790)"	1	52	185	"Coleoptera"	"Coleoptera"	"Stephostethus rugicollis"
"1236"	"Stephostethus"	"rugicollis"	"(Olivier, 1790)"	1	60	217	"Coleoptera"	"Coleoptera"	"Stephostethus rugicollis"
"1237"	"Stictoleptura"	"rubra"	"(Linnaeus, 1758)"	2	2	83	"Coleoptera"	"Coleoptera"	"Stictoleptura rubra"
"1238"	"Stictoleptura"	"rubra"	"(Linnaeus, 1758)"	1	2	788	"Coleoptera"	"Coleoptera"	"Stictoleptura rubra"
"1239"	"Stictoleptura"	"maculicornis"	"(De Geer, 1775)"	1	3	85	"Coleoptera"	"Coleoptera"	"Stictoleptura maculicornis"
"1240"	"Stictoleptura"	"rubra"	"(Linnaeus, 1758)"	1	3	799	"Coleoptera"	"Coleoptera"	"Stictoleptura rubra"
"12411"	"Stictoleptura"	"rubra"	"(Linnaeus, 1758)"	1	3	800	"Coleoptera"	"Coleoptera"	"Stictoleptura rubra"
"12421"	"Strophosoma"	"capitatum"	"(De Geer, 1775)"	1	60	760	"Coleoptera"	"Coleoptera"	"Strophosoma capitatum"
"12431"	"Tachinus"	"pallipes"	"(Gravenhorst, 1806)"	4	52	183	"Coleoptera"	"Coleoptera"	"Tachinus pallipes"
"1244"	"Tachinus"	"sp."	"Gravenhorst, 1802"	1	55	195	"Coleoptera"	"Coleoptera"	"Tachinus sp."
"1245"	"Tachinus"	"pallipes"	"(Gravenhorst, 1806)"	3	55	196	"Coleoptera"	"Coleoptera"	"Tachinus pallipes"
"1246"	"Tachinus"	"pallipes"	"(Gravenhorst, 1806)"	1	55	197	"Coleoptera"	"Coleoptera"	"Tachinus pallipes"
"1247"	"Tachinus"	"pallipes"	"(Gravenhorst, 1806)"	1	57	203	"Coleoptera"	"Coleoptera"	"Tachinus pallipes"
"1248"	"Tachinus"	"pallipes"	"(Gravenhorst, 1806)"	3	58	207	"Coleoptera"	"Coleoptera"	"Tachinus pallipes"
"1249"	"Tachinus"	"proximus"	"Kraatz, 1855"	1	60	215	"Coleoptera"	"Coleoptera"	"Tachinus proximus"
"1250"	"Tachinus"	"pallipes"	"(Gravenhorst, 1806)"	1	60	216	"Coleoptera"	"Coleoptera"	"Tachinus pallipes"
"12511"	"Tachinus"	"pallipes"	"(Gravenhorst, 1806)"	1	61	219	"Coleoptera"	"Coleoptera"	"Tachinus pallipes"
"12521"	"Tachyporus"	"pulchellus"	"Mannerheim, 1843"	1	2	785	"Coleoptera"	"Coleoptera"	"Tachyporus pulchellus"
"12531"	"Tachyporus"	"pulchellus"	"Mannerheim, 1843"	1	2	786	"Coleoptera"	"Coleoptera"	"Tachyporus pulchellus"
"1254"	"Tachyporus"	"sp."	"Gravenhorst, 1802"	1	3	795	"Coleoptera"	"Coleoptera"	"Tachyporus sp."
"1255"	"Tachyporus"	"sp."	"Gravenhorst, 1802"	1	22	775	"Coleoptera"	"Coleoptera"	"Tachyporus sp."
"1256"	"Tachyporus"	"hypnorum"	"(Fabricius, 1775)"	2	22	775	"Coleoptera"	"Coleoptera"	"Tachyporus hypnorum"
"1257"	"Tachyporus"	"chrysomelinus"	"(Linnaeus, 1758)"	2	22	775	"Coleoptera"	"Coleoptera"	"Tachyporus chrysomelinus"
"1258"	"Tetropium"	"castaneum"	"(Linnaeus, 1758)"	1	4	88	"Coleoptera"	"Coleoptera"	"Tetropium castaneum"
"1259"	"Tetrops"	"praeustus"	"(Linnaeus, 1758)"	1	22	775	"Coleoptera"	"Coleoptera"	"Tetrops praeustus"
"1260"	"Thalycra"	"fervida"	"(Olivier, 1790)"	1	3	800	"Coleoptera"	"Coleoptera"	"Thalycra fervida"
"12611"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	1	1	315	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"12621"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	1	2	785	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"12631"	"Thanasimus"	"femoralis"	"(Zetterstedt, 1828)"	1	2	785	"Coleoptera"	"Coleoptera"	"Thanasimus femoralis"
"1264"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	1	3	84	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1265"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	1	3	84	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1266"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	3	3	85	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1267"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	1	3	109	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1268"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	24	3	795	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1269"	"Thanasimus"	"femoralis"	"(Zetterstedt, 1828)"	1	3	795	"Coleoptera"	"Coleoptera"	"Thanasimus femoralis"
"1270"	"Thanasimus"	"femoralis"	"(Zetterstedt, 1828)"	1	3	795	"Coleoptera"	"Coleoptera"	"Thanasimus femoralis"
"12711"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	5	3	796	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"12721"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	2	3	798	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"12731"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	1	3	800	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1274"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	1	3	801	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1275"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	2	4	89	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1276"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	3	4	806	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1277"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	2	4	807	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1278"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	1	58	754	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1279"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	1	58	755	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"1280"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	1	60	760	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"12811"	"Thanasimus"	"formicarius"	"(Linnaeus, 1758)"	1	61	763	"Coleoptera"	"Coleoptera"	"Thanasimus formicarius"
"12821"	"Tillus"	"elongatus"	"(Linnaeus, 1758)"	1	1	308	"Coleoptera"	"Coleoptera"	"Tillus elongatus"
"12831"	"Tomicus"	"minor"	"(Hartig, 1834)"	1	61	222	"Coleoptera"	"Coleoptera"	"Tomicus minor"
"1284"	"Triplax"	"aenea"	"(Schaller, 1783)"	1	1	308	"Coleoptera"	"Coleoptera"	"Triplax aenea"
"1285"	"Triplax"	"rufipes"	"(Fabricius, 1787)"	1	1	308	"Coleoptera"	"Coleoptera"	"Triplax rufipes"
"1286"	"Triplax"	"russica"	"(Linnaeus, 1758)"	1	2	83	"Coleoptera"	"Coleoptera"	"Triplax russica"
"1287"	"Triplax"	"russica"	"(Linnaeus, 1758)"	1	2	784	"Coleoptera"	"Coleoptera"	"Triplax russica"
"1288"	"Triplax"	"russica"	"(Linnaeus, 1758)"	1	2	785	"Coleoptera"	"Coleoptera"	"Triplax russica"
"1289"	"Triplax"	"russica"	"(Linnaeus, 1758)"	1	2	786	"Coleoptera"	"Coleoptera"	"Triplax russica"
"1290"	"Triplax"	"russica"	"(Linnaeus, 1758)"	1	2	787	"Coleoptera"	"Coleoptera"	"Triplax russica"
"12911"	"Triplax"	"russica"	"(Linnaeus, 1758)"	1	3	84	"Coleoptera"	"Coleoptera"	"Triplax russica"
"12921"	"Triplax"	"russica"	"(Linnaeus, 1758)"	2	3	798	"Coleoptera"	"Coleoptera"	"Triplax russica"
"12931"	"Trixagus"	"dermestoides"	"(Linnaeus, 1767)"	11	1	79	"Coleoptera"	"Coleoptera"	"Trixagus dermestoides"
"1294"	"Trixagus"	"carinifrons"	"(Bonvouloir, 1859)"	1	1	79	"Coleoptera"	"Coleoptera"	"Trixagus carinifrons"
"1295"	"Trixagus"	"dermestoides"	"(Linnaeus, 1767)"	25	1	80	"Coleoptera"	"Coleoptera"	"Trixagus dermestoides"
"1296"	"Trixagus"	"carinifrons"	"(Bonvouloir, 1859)"	3	1	80	"Coleoptera"	"Coleoptera"	"Trixagus carinifrons"
"1297"	"Trixagus"	"dermestoides"	"(Linnaeus, 1767)"	12	1	308	"Coleoptera"	"Coleoptera"	"Trixagus dermestoides"
"1298"	"Trixagus"	"carinifrons"	"(Bonvouloir, 1859)"	1	1	308	"Coleoptera"	"Coleoptera"	"Trixagus carinifrons"
"1299"	"Trixagus"	"dermestoides"	"(Linnaeus, 1767)"	1	1	309	"Coleoptera"	"Coleoptera"	"Trixagus dermestoides"
"1300"	"Trixagus"	"dermestoides"	"(Linnaeus, 1767)"	1	1	316	"Coleoptera"	"Coleoptera"	"Trixagus dermestoides"
"13011"	"Trixagus"	"carinifrons"	"(Bonvouloir, 1859)"	1	1	316	"Coleoptera"	"Coleoptera"	"Trixagus carinifrons"
"13021"	"Trixagus"	"dermestoides"	"(Linnaeus, 1767)"	1	3	84	"Coleoptera"	"Coleoptera"	"Trixagus dermestoides"
"13031"	"Trixagus"	"dermestoides"	"(Linnaeus, 1767)"	3	3	85	"Coleoptera"	"Coleoptera"	"Trixagus dermestoides"
"1304"	"Trixagus"	"carinifrons"	"(Bonvouloir, 1859)"	1	3	109	"Coleoptera"	"Coleoptera"	"Trixagus carinifrons"
"1305"	"Trixagus"	"carinifrons"	"(Bonvouloir, 1859)"	1	3	798	"Coleoptera"	"Coleoptera"	"Trixagus carinifrons"
"1306"	"Trixagus"	"dermestoides"	"(Linnaeus, 1767)"	1	3	798	"Coleoptera"	"Coleoptera"	"Trixagus dermestoides"
"1307"	"Trixagus"	"dermestoides"	"(Linnaeus, 1767)"	1	4	88	"Coleoptera"	"Coleoptera"	"Trixagus dermestoides"
"1308"	"Trixagus"	"dermestoides"	"(Linnaeus, 1767)"	1	4	89	"Coleoptera"	"Coleoptera"	"Trixagus dermestoides"
"1309"	"Trixagus"	"carinifrons"	"(Bonvouloir, 1859)"	1	61	219	"Coleoptera"	"Coleoptera"	"Trixagus carinifrons"
"13101"	"Trypodendron"	"domesticum"	"(Linnaeus, 1758)"	1	1	314	"Coleoptera"	"Coleoptera"	"Trypodendron domesticum"
"13112"	"Trypodendron"	"lineatum"	"(Olivier, 1795)"	1	58	755	"Coleoptera"	"Coleoptera"	"Trypodendron lineatum"
"13121"	"Tychius"	"stephensi"	"Gyllenhal, 1836"	1	1	316	"Coleoptera"	"Coleoptera"	"Tychius stephensi"
"13131"	"Tyrus"	"mucronatus"	"(Panzer, 1805)"	1	3	795	"Coleoptera"	"Coleoptera"	"Tyrus mucronatus"
"13141"	"Xantholinus"	"longiventris"	"Heer, 1839"	1	2	83	"Coleoptera"	"Coleoptera"	"Xantholinus longiventris"
"13151"	"Xyleborinus"	"saxesenii"	"(Ratzeburg, 1837)"	1	2	788	"Coleoptera"	"Coleoptera"	"Xyleborinus saxesenii"
"13161"	"Xyleborinus"	"saxesenii"	"(Ratzeburg, 1837)"	4	22	775	"Coleoptera"	"Coleoptera"	"Xyleborinus saxesenii"
"13171"	"Xylita"	"laevigata"	"(Hellenius, 1786)"	1	2	786	"Coleoptera"	"Coleoptera"	"Xylita laevigata"
"13181"	"Xylita"	"laevigata"	"(Hellenius, 1786)"	1	3	84	"Coleoptera"	"Coleoptera"	"Xylita laevigata"
"1330"	"Aleochara"	"sparsa"	"Heer, 1839"	2	1	309	"Coleoptera"	"Coleoptera"	"Aleochara sparsa"
"2134"	"Aleochara"	"sparsa"	"Heer, 1839"	1	1	311	"Coleoptera"	"Coleoptera"	"Aleochara sparsa"
"3124"	"Aleochara"	"sparsa"	"Heer, 1839"	1	1	313	"Coleoptera"	"Coleoptera"	"Aleochara sparsa"
"4103"	"Aloconota"	"gregaria"	"(Erichson, 1839)"	1	1	310	"Coleoptera"	"Coleoptera"	"Aloconota gregaria"
"5102"	"Aloconota"	"gregaria"	"(Erichson, 1839)"	4	1	313	"Coleoptera"	"Coleoptera"	"Aloconota gregaria"
"6102"	"Aloconota"	"gregaria"	"(Erichson, 1839)"	1	1	314	"Coleoptera"	"Coleoptera"	"Aloconota gregaria"
"7102"	"Alosterna"	"tabacicolor"	"(De Geer, 1775)"	1	1	80	"Coleoptera"	"Coleoptera"	"Alosterna tabacicolor"
"8102"	"Amischa"	"sp."	"Thomson, 1858"	1	1	316	"Coleoptera"	"Coleoptera"	"Amischa sp."
"9102"	"Anisotoma"	"humeralis"	"(Fabricius, 1792)"	1	1	315	"Coleoptera"	"Coleoptera"	"Anisotoma humeralis"
"10102"	"Anotylus"	"rugosus"	"(Fabricius, 1775)"	2	1	314	"Coleoptera"	"Coleoptera"	"Anotylus rugosus"
"11102"	"Aphthona"	"atrocaerulea"	"(Stephens, 1831)"	1	1	79	"Coleoptera"	"Coleoptera"	"Aphthona atrocaerulea"
"12102"	"Aphthona"	"atrocaerulea"	"(Stephens, 1831)"	4	1	315	"Coleoptera"	"Coleoptera"	"Aphthona atrocaerulea"
"1335"	"Archarius"	"pyrrhoceras"	"(Marsham, 1802)"	1	1	308	"Coleoptera"	"Coleoptera"	"Archarius pyrrhoceras"
"1429"	"Archarius"	"pyrrhoceras"	"(Marsham, 1802)"	1	1	315	"Coleoptera"	"Coleoptera"	"Archarius pyrrhoceras"
"1528"	"Aspidiphorus"	"orbiculatus"	"(Gyllenhal, 1808)"	1	1	80	"Coleoptera"	"Coleoptera"	"Aspidiphorus orbiculatus"
"1628"	"Aspidiphorus"	"orbiculatus"	"(Gyllenhal, 1808)"	1	1	309	"Coleoptera"	"Coleoptera"	"Aspidiphorus orbiculatus"
"1728"	"Aspidiphorus"	"orbiculatus"	"(Gyllenhal, 1808)"	1	1	310	"Coleoptera"	"Coleoptera"	"Aspidiphorus orbiculatus"
"1828"	"Atheta"	"vaga"	"Heer, 1839"	1	1	308	"Coleoptera"	"Coleoptera"	"Atheta vaga"
"1927"	"Atheta"	"vaga"	"Heer, 1839"	1	1	309	"Coleoptera"	"Coleoptera"	"Atheta vaga"
"2027"	"Atheta"	"vaga"	"Heer, 1839"	1	1	310	"Coleoptera"	"Coleoptera"	"Atheta vaga"
"2135"	"Atheta"	"vaga"	"Heer, 1839"	2	1	313	"Coleoptera"	"Coleoptera"	"Atheta vaga"
"2225"	"Atheta"	"vaga"	"Heer, 1839"	10	1	314	"Coleoptera"	"Coleoptera"	"Atheta vaga"
"2324"	"Atheta"	"vaga"	"Heer, 1839"	1	1	315	"Coleoptera"	"Coleoptera"	"Atheta vaga"
"2424"	"Athous"	"subfuscus"	"(Müller, 1764)"	2	1	79	"Coleoptera"	"Coleoptera"	"Athous subfuscus"
"2524"	"Athous"	"haemorrhoidalis"	"(Fabricius, 1801)"	1	1	79	"Coleoptera"	"Coleoptera"	"Athous haemorrhoidalis"
"2624"	"Athous"	"haemorrhoidalis"	"(Fabricius, 1801)"	1	1	80	"Coleoptera"	"Coleoptera"	"Athous haemorrhoidalis"
"2723"	"Athous"	"vittatus"	"(Fabricius, 1792)"	2	1	80	"Coleoptera"	"Coleoptera"	"Athous vittatus"
"2823"	"Athous"	"haemorrhoidalis"	"(Fabricius, 1801)"	1	1	315	"Coleoptera"	"Coleoptera"	"Athous haemorrhoidalis"
"2923"	"Bolitobius"	"cingulatus"	"Mannerheim, 1830"	1	1	308	"Coleoptera"	"Coleoptera"	"Bolitobius cingulatus"
"3023"	"Carpophilus"	"marginellus"	"Motschulsky, 1858"	1	1	310	"Coleoptera"	"Coleoptera"	"Carpophilus marginellus"
"3125"	"Chilocorus"	"bipustulatus"	"(Linnaeus, 1758)"	1	1	314	"Coleoptera"	"Coleoptera"	"Chilocorus bipustulatus"
"3223"	"Chilocorus"	"bipustulatus"	"(Linnaeus, 1758)"	1	1	315	"Coleoptera"	"Coleoptera"	"Chilocorus bipustulatus"
"3323"	"Coccidula"	"scutellata"	"(Herbst, 1783)"	7	1	310	"Coleoptera"	"Coleoptera"	"Coccidula scutellata"
"3420"	"Coccidula"	"scutellata"	"(Herbst, 1783)"	5	1	314	"Coleoptera"	"Coleoptera"	"Coccidula scutellata"
"3516"	"Coccidula"	"scutellata"	"(Herbst, 1783)"	4	1	315	"Coleoptera"	"Coleoptera"	"Coccidula scutellata"
"3616"	"Coeliodes"	"rana"	"(Fabricius, 1787)"	3	1	314	"Coleoptera"	"Coleoptera"	"Coeliodes rana"
"3716"	"Corticarina"	"minuta"	"(Fabricius, 1792)"	1	1	79	"Coleoptera"	"Coleoptera"	"Corticarina minuta"
"3816"	"Corticarina"	"similata"	"(Gyllenhal, 1827)"	1	1	309	"Coleoptera"	"Coleoptera"	"Corticarina similata"
"3916"	"Corticarina"	"similata"	"(Gyllenhal, 1827)"	2	1	310	"Coleoptera"	"Coleoptera"	"Corticarina similata"
"4016"	"Corticarina"	"similata"	"(Gyllenhal, 1827)"	1	1	314	"Coleoptera"	"Coleoptera"	"Corticarina similata"
"4118"	"Cortinicara"	"gibbosa"	"(Herbst, 1793)"	8	1	79	"Coleoptera"	"Coleoptera"	"Cortinicara gibbosa"
"4216"	"Cortinicara"	"gibbosa"	"(Herbst, 1793)"	6	1	80	"Coleoptera"	"Coleoptera"	"Cortinicara gibbosa"
"4313"	"Cortinicara"	"gibbosa"	"(Herbst, 1793)"	10	1	308	"Coleoptera"	"Coleoptera"	"Cortinicara gibbosa"
"4413"	"Cortinicara"	"gibbosa"	"(Herbst, 1793)"	5	1	309	"Coleoptera"	"Coleoptera"	"Cortinicara gibbosa"
"4512"	"Cortinicara"	"gibbosa"	"(Herbst, 1793)"	7	1	310	"Coleoptera"	"Coleoptera"	"Cortinicara gibbosa"
"4612"	"Cortinicara"	"gibbosa"	"(Herbst, 1793)"	1	1	311	"Coleoptera"	"Coleoptera"	"Cortinicara gibbosa"
"4712"	"Cortinicara"	"gibbosa"	"(Herbst, 1793)"	15	1	314	"Coleoptera"	"Coleoptera"	"Cortinicara gibbosa"
"4812"	"Cortinicara"	"gibbosa"	"(Herbst, 1793)"	28	1	315	"Coleoptera"	"Coleoptera"	"Cortinicara gibbosa"
"4912"	"Crepidodera"	"fulvicornis"	"(Fabricius, 1792)"	1	1	315	"Coleoptera"	"Coleoptera"	"Crepidodera fulvicornis"
"5012"	"Cryptophagus"	"populi"	"Paykull, 1800"	1	1	308	"Coleoptera"	"Coleoptera"	"Cryptophagus populi"
"5117"	"Cryptophagus"	"scanicus"	"(Linnaeus, 1758)"	1	1	308	"Coleoptera"	"Coleoptera"	"Cryptophagus scanicus"
"5214"	"Cryptophagus"	"populi"	"Paykull, 1800"	1	1	309	"Coleoptera"	"Coleoptera"	"Cryptophagus populi"
"5313"	"Cryptophagus"	"dentatus"	"(Herbst, 1793)"	1	1	309	"Coleoptera"	"Coleoptera"	"Cryptophagus dentatus"
"5412"	"Cryptophagus"	"populi"	"Paykull, 1800"	1	1	310	"Coleoptera"	"Coleoptera"	"Cryptophagus populi"
"5512"	"Cryptophagus"	"dentatus"	"(Herbst, 1793)"	1	1	310	"Coleoptera"	"Coleoptera"	"Cryptophagus dentatus"
"5612"	"Cryptophagus"	"dentatus"	"(Herbst, 1793)"	1	1	311	"Coleoptera"	"Coleoptera"	"Cryptophagus dentatus"
"5712"	"Cryptophagus"	"acutangulus"	"Gyllenhal, 1827"	1	1	313	"Coleoptera"	"Coleoptera"	"Cryptophagus acutangulus"
"5812"	"Cryptophagus"	"dentatus"	"(Herbst, 1793)"	1	1	315	"Coleoptera"	"Coleoptera"	"Cryptophagus dentatus"
"5912"	"Curculio"	"villosus"	"Fabricius, 1781"	2	1	315	"Coleoptera"	"Coleoptera"	"Curculio villosus"
"6012"	"Cybocephalus"	"politus"	"(Gyllenhal, 1813)"	2	1	309	"Coleoptera"	"Coleoptera"	"Cybocephalus politus"
"6115"	"Cyphon"	"coarctatus"	"Paykull, 1799"	8	1	79	"Coleoptera"	"Coleoptera"	"Cyphon coarctatus"
"6213"	"Cyphon"	"padi"	"(Linnaeus, 1758)"	1	1	309	"Coleoptera"	"Coleoptera"	"Cyphon padi"
"6312"	"Cyphon"	"padi"	"(Linnaeus, 1758)"	1	1	310	"Coleoptera"	"Coleoptera"	"Cyphon padi"
"6412"	"Cyphon"	"padi"	"(Linnaeus, 1758)"	1	1	311	"Coleoptera"	"Coleoptera"	"Cyphon padi"
"6512"	"Cyphon"	"ochraceus"	"Stephens, 1830"	3	1	313	"Coleoptera"	"Coleoptera"	"Cyphon ochraceus"
"6612"	"Cyphon"	"padi"	"(Linnaeus, 1758)"	1	1	314	"Coleoptera"	"Coleoptera"	"Cyphon padi"
"6712"	"Cyphon"	"padi"	"(Linnaeus, 1758)"	1	1	315	"Coleoptera"	"Coleoptera"	"Cyphon padi"
"6812"	"Cyphon"	"sp."	"Paykull, 1799"	1	1	315	"Coleoptera"	"Coleoptera"	"Cyphon sp."
"6912"	"Dalopius"	"marginatus"	"(Linnaeus, 1758)"	11	1	79	"Coleoptera"	"Coleoptera"	"Dalopius marginatus"
"7012"	"Dalopius"	"marginatus"	"(Linnaeus, 1758)"	1	1	80	"Coleoptera"	"Coleoptera"	"Dalopius marginatus"
"7114"	"Dalopius"	"marginatus"	"(Linnaeus, 1758)"	1	1	309	"Coleoptera"	"Coleoptera"	"Dalopius marginatus"
"7213"	"Dalopius"	"marginatus"	"(Linnaeus, 1758)"	6	1	314	"Coleoptera"	"Coleoptera"	"Dalopius marginatus"
"7312"	"Dalopius"	"marginatus"	"(Linnaeus, 1758)"	21	1	315	"Coleoptera"	"Coleoptera"	"Dalopius marginatus"
"7412"	"Dasytes"	"plumbeus"	"(Müller, 1776)"	1	1	79	"Coleoptera"	"Coleoptera"	"Dasytes plumbeus"
"7512"	"Dasytes"	"plumbeus"	"(Müller, 1776)"	1	1	80	"Coleoptera"	"Coleoptera"	"Dasytes plumbeus"
"7612"	"Dasytes"	"plumbeus"	"(Müller, 1776)"	1	1	308	"Coleoptera"	"Coleoptera"	"Dasytes plumbeus"
"7712"	"Dasytes"	"cyaneus"	"(Fabricius, 1775)"	1	1	314	"Coleoptera"	"Coleoptera"	"Dasytes cyaneus"
"7812"	"Dasytes"	"cyaneus"	"(Fabricius, 1775)"	6	1	315	"Coleoptera"	"Coleoptera"	"Dasytes cyaneus"
"7912"	"Dromius"	"quadrimaculatus"	"(Linnaeus, 1758)"	1	1	309	"Coleoptera"	"Coleoptera"	"Dromius quadrimaculatus"
"8012"	"Dromius"	"fenestratus"	"(Fabricius, 1794)"	1	1	310	"Coleoptera"	"Coleoptera"	"Dromius fenestratus"
"8114"	"Enicmus"	"testaceus"	"(Stephens, 1830)"	1	1	80	"Coleoptera"	"Coleoptera"	"Enicmus testaceus"
"8213"	"Enicmus"	"testaceus"	"(Stephens, 1830)"	1	1	308	"Coleoptera"	"Coleoptera"	"Enicmus testaceus"
"8312"	"Enicmus"	"rugosus"	"(Herbst, 1793)"	1	1	308	"Coleoptera"	"Coleoptera"	"Enicmus rugosus"
"8412"	"Enicmus"	"testaceus"	"(Stephens, 1830)"	1	1	309	"Coleoptera"	"Coleoptera"	"Enicmus testaceus"
"8512"	"Harpalus"	"rufipes"	"(De Geer, 1774)"	1	1	80	"Coleoptera"	"Coleoptera"	"Harpalus rufipes"
"8612"	"Hedobia"	"imperialis"	"(Linnaeus, 1767)"	1	1	79	"Coleoptera"	"Coleoptera"	"Hedobia imperialis"
"8712"	"Hedobia"	"imperialis"	"(Linnaeus, 1767)"	2	1	315	"Coleoptera"	"Coleoptera"	"Hedobia imperialis"
"8812"	"Helophorus"	"brevipalpis"	"Bedel, 1881"	2	1	313	"Coleoptera"	"Coleoptera"	"Helophorus brevipalpis"
"8912"	"Helophorus"	"brevipalpis"	"Bedel, 1881"	1	1	314	"Coleoptera"	"Coleoptera"	"Helophorus brevipalpis"
"9012"	"Heterothops"	"stiglundbergi"	"Israelson, 1979"	1	1	80	"Coleoptera"	"Coleoptera"	"Heterothops stiglundbergi"
"9113"	"Holobus"	"flavicornis"	"(Lacordaire, 1835)"	1	1	80	"Coleoptera"	"Coleoptera"	"Holobus flavicornis"
"9212"	"Hylesinus"	"fraxini"	"(Panzer 1779)"	4	1	314	"Coleoptera"	"Coleoptera"	"Hylesinus fraxini"
"9312"	"Lagria"	"hirta"	"(Linnaeus, 1758)"	2	1	80	"Coleoptera"	"Coleoptera"	"Lagria hirta"
"9412"	"Latridius"	"hirtus"	"Gyllenhal, 1827"	1	1	80	"Coleoptera"	"Coleoptera"	"Latridius hirtus"
"9512"	"Latridius"	"hirtus"	"Gyllenhal, 1827"	1	1	308	"Coleoptera"	"Coleoptera"	"Latridius hirtus"
"9612"	"Latridius"	"hirtus"	"Gyllenhal, 1827"	1	1	309	"Coleoptera"	"Coleoptera"	"Latridius hirtus"
"9712"	"Latridius"	"minutus"	"(Linnaeus, 1767)"	1	1	310	"Coleoptera"	"Coleoptera"	"Latridius minutus"
